beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.13,0.4300000000000002,0.1020620726159657,0.0,9.999999999999994e-08,0.9347826086956522,1.0,0.996090543023574,1.0,0.0367178916931152,4,10,3.0,0.0,0.0,1,4,1,4
0.13,0.45000000000000023,0.1443375672974064,0.0,9.999999999999994e-08,0.9673413845892158,1.0,0.9923942804989352,1.0,0.0361263751983642,4,10,5.0,0.0,0.0,1,4,1,4
0.13,0.48000000000000026,0.2041241452319315,0.0,9.999999999999994e-08,0.9386875299377296,1.0,0.9852376734573368,1.0,0.0377845764160156,4,10,5.0,0.0,0.0,1,4,1,4
0.13,0.5200000000000002,1.2458263656438378,0.3535533905932738,3.971857927801435e-06,0.2074468085106383,-0.1428571428571428,0.6464083153373359,-0.0610079575596822,0.0382819175720214,4,10,6.0,1.0,0.0,1,4,4,4
0.13,0.5900000000000003,0.67700320038633,0.25,7.993562065016627e-07,0.8323809523809524,-0.0666666666666666,0.9222559898226024,-0.0638297872340425,0.0452573299407959,4,10,9.0,1.0,0.0,1,4,7,4
0.13,0.6600000000000004,0.5496210815947049,0.1443375672974064,7.609490622392219e-07,0.1944444444444444,-0.0212765957446807,0.8936755270394133,-0.0204081632653068,0.0407631397247314,4,10,2.0,1.0,0.0,1,4,11,4
0.13,0.6700000000000004,0.9789450103725608,0.2886751345948128,3.903140630284689e-06,0.4035253596272035,0.0191570881226054,0.7658973510776356,0.0231990231990233,0.0416595935821533,4,10,7.0,1.0,1.0,1,4,5,4
0.13,0.7000000000000004,1.2374368670764582,0.3227486121839514,2.8704413798145733e-06,-0.2053296891014693,-0.1162790697674418,0.4541606327280827,-0.1111111111111111,0.0397901535034179,4,10,2.0,1.0,0.0,1,4,8,4
0.13,0.7100000000000004,0.3818813079129867,0.1443375672974064,2.0850633538730145e-07,0.7636715315632144,-0.0212765957446807,0.9442031007134032,0.3127147766323026,0.0337238311767578,4,10,4.0,1.0,0.0,1,4,4,4
0.13,0.7200000000000004,0.1443375672974064,0.0,9.999999999999994e-08,0.5923566878980892,1.0,0.9892813119674152,1.0,0.0385470390319824,4,10,2.0,0.0,0.0,1,4,1,4
0.13,0.7300000000000004,1.0752906583803283,0.2886751345948128,2.0929366104413003e-06,0.04,-0.0491803278688525,0.556425831202046,-0.0471204188481684,0.0398738384246826,4,10,2.0,2.0,0.0,1,4,8,4
0.13,0.7500000000000004,0.6123724356957945,0.1443375672974064,2.73134481887936e-07,0.8180956892468024,-0.0212765957446807,0.9172718080705948,0.3127147766323026,0.0346302986145019,4,10,7.0,1.0,0.0,1,4,4,4
0.13,0.7600000000000005,3.738872379029092,0.8599903100229289,4.936052224436785e-06,-4.023277576324716,-0.6170818505338078,-2.9793618787806904,-0.5791814946619209,0.0333809852600097,4,10,4.0,2.0,0.0,1,4,9,4
0.13,0.7700000000000005,0.8955910525085282,0.2886751345948128,1.662838489519902e-06,0.474850809889173,-0.0909090909090912,0.7591039919909899,0.2727272727272726,0.0333294868469238,4,10,5.0,2.0,0.0,1,4,4,4
0.13,0.8300000000000005,1.7707107800729815,0.5863019699779287,3.236835309699003e-06,0.253719008264463,-0.1785714285714286,0.4588180298099573,-0.1685552407932009,0.0362606048583984,4,10,7.0,2.0,1.0,1,4,8,4
0.13,0.8700000000000006,0.5773502691896257,0.0,9.999999999999994e-08,0.6502334054423318,1.0,0.8861209964412812,1.0,0.0351583957672119,4,10,5.0,0.0,0.0,1,4,1,4
0.13,0.8800000000000006,2.0129787215301937,0.4330127018922193,8.698330816484116e-07,0.0948006302266389,-0.1279373368146217,0.4334731445881395,-0.0746268656716417,0.0371434688568115,4,10,5.0,2.0,0.0,1,4,13,4
0.13,0.9500000000000006,0.2041241452319315,0.0,1.025421967125144e-07,0.6275460717749757,1.0,0.9838082901554404,1.0,0.0345528125762939,4,10,3.0,1.0,1.0,1,4,5,4
