beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.11,0.4000000000000002,130.64579180619126,26.206511595403157,4.871385479863529e-06,-5.037650822127046,-3.5413573324321472,-4.860166337612679,-2.266208555622543,0.0,4,173,195.0,65.0,58.0,11,9,4,4
0.11,0.4100000000000002,2649.1659870765616,545.8795940956211,1.0925203144242769e-05,-989.5491706287434,-785.2685828743803,-978.8331320809164,-677.1014118601372,0.0156350135803222,4,277,5600.0,93.0,1194.0,9,42,6,38
0.11,0.4200000000000002,2809.6642722782144,580.7715055567609,1.066334025967577e-05,-1398.722098761147,-1203.631135943787,-1388.232665399359,-1122.4996438359683,0.0,4,228,6103.0,67.0,1309.0,12,43,8,40
0.11,0.46000000000000024,2375.420076884648,483.76752767557,7.427079768814564e-06,-937.0765180171772,-804.7734421231955,-921.573994583076,-662.3461827810314,0.0,4,252,4420.0,78.0,920.0,12,51,5,47
0.11,0.47000000000000025,1331.900079929672,270.5030614429345,4.551713888617883e-06,-301.0912760198517,-243.5581731691564,-294.63449282325803,-186.81636596542705,0.0,4,266,1947.0,84.0,394.0,9,65,4,60
0.11,0.48000000000000026,239.6078828002117,48.87228253314961,3.775473524966868e-06,-10.937113013062367,-9.421913823404642,-10.660525345706356,-6.922946019021622,0.0,4,240,291.0,82.0,72.0,7,49,6,5
0.11,0.49000000000000027,3103.742228812932,638.8350644597816,8.276868526662472e-06,-853.8030792304171,-660.817273983799,-843.1672747352817,-567.9788841365765,0.0,4,352,6518.0,104.0,1387.0,10,42,5,38
0.11,0.5000000000000002,3484.060257085115,723.740961371309,8.525407749738039e-06,-1210.9383883096766,-955.5594224678276,-1197.6231486964602,-850.1489731348826,0.0156238079071044,4,336,7802.0,97.0,1687.0,10,39,9,36
0.11,0.6100000000000003,3879.811979980473,800.6846484415696,5.244621508753132e-06,-1193.3480685723353,-916.3825407985056,-1159.9896258030303,-835.6080764318326,0.0,4,366,8394.0,104.0,1791.0,15,43,9,40
0.11,0.6200000000000003,1633.081991715868,333.93842995378657,2.2867426453298766e-06,-242.9976398655443,-209.3227935336431,-237.05298527623935,-185.24497132585807,0.0156254768371582,4,323,2490.0,88.0,504.0,15,73,4,68
